Country,Code,Year,HeadCount
Madagascar,MDG,2010,23.14219093
Madagascar,MDG,2013,26.76457977
Madagascar,MDG,2014,19.39197922
Malaysia,MYS,1974,33.89640045
Malaysia,MYS,1983,32.39099884
Malaysia,MYS,1984,30.81497955
Malaysia,MYS,1985,32.4426918
Malaysia,MYS,1987,30.95915985
Malaysia,MYS,1988,31.79701042
Malaysia,MYS,1989,21.29085922
Malaysia,MYS,1990,30.52194977
Malaysia,MYS,1991,34.14242935
Malaysia,MYS,1992,33.83432007
Malaysia,MYS,1993,24.04491997
Malaysia,MYS,1996,24.55948067
Malaysia,MYS,1998,25.47402
Malaysia,MYS,1999,26.93515968
Malaysia,MYS,2000,27.38091087
Malaysia,MYS,2002,22.53467941
Malaysia,MYS,2003,21.37895966
Malaysia,MYS,2004,22.78988075
Malaysia,MYS,2005,22.63092041
Malaysia,MYS,2006,22.37218094
Malaysia,MYS,2007,23.88368034
Malaysia,MYS,2008,22.54780006
Malaysia,MYS,2009,18.11050034
Malaysia,MYS,2010,17.82337952
Malaysia,MYS,2012,19.50234985
Malaysia,MYS,2013,18.97599983
Malaysia,MYS,2014,17.90055084
Maldives,MDV,1970,28.56666946
Maldives,MDV,1971,25.15625
Maldives,MDV,1977,46.59259033
Maldives,MDV,1978,39.28125
Maldives,MDV,1998,32.23529053
Maldives,MDV,1999,30.92802048
Maldives,MDV,2000,31.37225914
Maldives,MDV,2001,22.23785019
Maldives,MDV,2002,22.96969986
Maldives,MDV,2003,22.45690918
Maldives,MDV,2004,24.30297089
Maldives,MDV,2005,26.17247963
Maldives,MDV,2006,23.4533596
Maldives,MDV,2007,24.30606079
Maldives,MDV,2008,20.88171959
Maldives,MDV,2009,18.94947052
Maldives,MDV,2010,19.1679306
Maldives,MDV,2011,25.0139904
Maldives,MDV,2012,25.37284088
Maldives,MDV,2013,19.31357002
Maldives,MDV,2014,16.62272072
Mali,MLI,1995,31.62623978
Mali,MLI,1996,32.32580185
Mali,MLI,1997,42.33750153
Mali,MLI,1998,34.88592911
Mali,MLI,2001,21.17970085
Mali,MLI,2002,21.17399979
Mali,MLI,2003,21.17143059
Mali,MLI,2006,35.11148834
Mali,MLI,2007,36.1529808
Mali,MLI,2008,37.55406189
Mali,MLI,2009,37.49517822
Mali,MLI,2010,37.49068832
Mali,MLI,2011,44.01483154
Mali,MLI,2013,20.54173088
Mali,MLI,2014,19.66659927
Malta,MLT,1973,18.39455986
Malta,MLT,1974,17.74819946
Malta,MLT,1976,15.36207008
Malta,MLT,1977,17.34230042
Malta,MLT,1980,17.97447968
Malta,MLT,1981,17.96962929
Malta,MLT,1982,18.86599922
Malta,MLT,1983,21.06060982
Malta,MLT,1984,18.70531082
Malta,MLT,1985,19.14216042
Malta,MLT,1986,24.37962914
Malta,MLT,1987,23.34375
Malta,MLT,1988,21.88594055
Malta,MLT,1989,21.28195
Malta,MLT,1990,17.93651009
Malta,MLT,1991,16.44330978
Malta,MLT,1992,17.00867081
Malta,MLT,1993,17.25251007
Malta,MLT,1994,16.54397964
Malta,MLT,1995,14.55366039
Malta,MLT,1996,13.65972996
Malta,MLT,1997,13.47527027
Malta,MLT,1998,12.81566048
Malta,MLT,1999,12.55167961
Malta,MLT,2000,10.99561977
Malta,MLT,2001,10.58817005
Malta,MLT,2002,11.09006977
Malta,MLT,2003,10.69406033
Malta,MLT,2004,11.16117001
Malta,MLT,2005,9.78374958
Malta,MLT,2006,12.02474976
Malta,MLT,2007,11.80189991
Malta,MLT,2008,14.31208038
Malta,MLT,2009,11.28911018
Malta,MLT,2010,14.16804981
Malta,MLT,2011,12.42897987
Malta,MLT,2012,12.67638969
Malta,MLT,2013,14.59179974
Malta,MLT,2014,9.818180084
Mauritania,MRT,1993,7.407410145
Mauritania,MRT,2004,19.37859917
Mauritania,MRT,2014,7.017010212
Mauritius,MUS,1970,26.26000023
Mauritius,MUS,1971,25.02537918
Mauritius,MUS,1972,23.95313072
Mauritius,MUS,1973,25.9883709
Mauritius,MUS,1974,26.02703094
Mauritius,MUS,1975,25.79050064
Mauritius,MUS,1976,28.45389938
Mauritius,MUS,1977,26.03289032
Mauritius,MUS,1978,25.78366089
Mauritius,MUS,1979,26.51304054
Mauritius,MUS,1980,25.8366394
Mauritius,MUS,1981,21.19275093
Mauritius,MUS,1982,19.55249023
Mauritius,MUS,1990,17.9757309
Mauritius,MUS,1993,19.18837929
Mauritius,MUS,1996,13.95059013
Mauritius,MUS,1997,16.57805061
Mauritius,MUS,1998,16.57349968
Mauritius,MUS,1999,16.37009048
Mauritius,MUS,2000,16.02614021
Mauritius,MUS,2001,15.7066803
Mauritius,MUS,2002,15.27550983
Mauritius,MUS,2003,15.39871979
Mauritius,MUS,2004,15.15077019
Mauritius,MUS,2005,14.93642998
Mauritius,MUS,2006,14.69291973
Mauritius,MUS,2007,14.51134014
Mauritius,MUS,2008,14.26288986
Mauritius,MUS,2009,14.2867403
Mauritius,MUS,2010,14.46689987
Mauritius,MUS,2011,13.95724964
Mauritius,MUS,2012,13.19087029
Mauritius,MUS,2013,12.95629025
Mauritius,MUS,2014,12.53827
Mexico,MEX,1971,35.31768036
Mexico,MEX,1972,37.66646957
Mexico,MEX,1974,38.50215912
Mexico,MEX,1975,37.28274918
Mexico,MEX,1976,38.16456985
Mexico,MEX,1977,39.02542114
Mexico,MEX,1978,38.44493103
Mexico,MEX,1980,33.47539902
Mexico,MEX,1981,33.10736084
Mexico,MEX,1982,32.4209404
Mexico,MEX,1983,31.74625015
Mexico,MEX,1984,31.07542038
Mexico,MEX,1985,29.69228935
Mexico,MEX,1986,29.57209969
Mexico,MEX,1987,28.62586021
Mexico,MEX,1988,28.10466003
Mexico,MEX,1989,27.63916016
Mexico,MEX,1990,27.0255909
Mexico,MEX,1991,26.04556084
Mexico,MEX,1992,25.20177078
Mexico,MEX,1993,25.00449944
Mexico,MEX,1994,24.50898933
Mexico,MEX,1995,23.86887932
Mexico,MEX,1996,23.62038994
Mexico,MEX,1997,22.14292908
Mexico,MEX,1998,22.83806038
Mexico,MEX,1999,22.39389992
Mexico,MEX,2000,22.35769081
Mexico,MEX,2001,21.90282059
Mexico,MEX,2002,21.58641052
Mexico,MEX,2003,22.26762962
Mexico,MEX,2004,28.30953026
Mexico,MEX,2005,28.87583923
Mexico,MEX,2006,28.09159088
Mexico,MEX,2007,28.3922596
Mexico,MEX,2008,27.08045006
Mexico,MEX,2009,25.85207939
Mexico,MEX,2010,25.37273979
Mexico,MEX,2011,25.20885086
Mexico,MEX,2012,25.2556591
Mexico,MEX,2014,25.17976952
Moldova,MDA,1981,9.731320381
Moldova,MDA,1986,9.255040169
Moldova,MDA,1989,9.264829636
Moldova,MDA,1990,9.126520157
Moldova,MDA,1991,8.849679947
Moldova,MDA,1992,8.648909569
Moldova,MDA,1993,8.056900024
Moldova,MDA,1994,8.065250397
Moldova,MDA,1995,7.475180149
Moldova,MDA,1999,7.810120106
Moldova,MDA,2000,8.656620026
Moldova,MDA,2001,9.366390228
Moldova,MDA,2002,9.336500168
Moldova,MDA,2003,9.99382019
Moldova,MDA,2004,9.927319527
Moldova,MDA,2005,9.920120239
Moldova,MDA,2006,9.948599815
Moldova,MDA,2007,9.870779991
Moldova,MDA,2008,9.787320137
Moldova,MDA,2009,9.782790184
Moldova,MDA,2010,9.609950066
Moldova,MDA,2011,9.676280022
Moldova,MDA,2012,9.711919785
Monaco,MCO,1991,19.21277046
Monaco,MCO,1992,18.5
Monaco,MCO,1994,23.97727013
Monaco,MCO,1995,22.47826004
Monaco,MCO,1996,22.06521988
Monaco,MCO,1999,24.55262947
Monaco,MCO,2001,24.45000076
Mongolia,MNG,1971,20.56458092
Mongolia,MNG,1972,27.12219048
Mongolia,MNG,1973,25.76538086
Mongolia,MNG,1975,18.69075012
Mongolia,MNG,1976,21.76221085
Mongolia,MNG,1977,25.40777016
Mongolia,MNG,1978,25.55945015
Mongolia,MNG,1979,27.66687965
Mongolia,MNG,1980,27.60482025
Mongolia,MNG,1981,27.4721508
Mongolia,MNG,1983,28.34157944
Mongolia,MNG,1986,28.33106995
Mongolia,MNG,1987,29.69178009
Mongolia,MNG,1988,28.37379074
Mongolia,MNG,1989,29.28405952
Mongolia,MNG,1990,26.4769001
Mongolia,MNG,1991,25.94396019
Mongolia,MNG,1992,23.41365051
Mongolia,MNG,1993,22.95578957
Mongolia,MNG,1994,18.99460983
Mongolia,MNG,1995,11.48219967
Mongolia,MNG,1996,12.15130997
Mongolia,MNG,1997,12.26710033
Mongolia,MNG,1998,13.08821011
Mongolia,MNG,1999,24.62677956
Mongolia,MNG,2000,26.33288956
Mongolia,MNG,2001,25.70307922
Mongolia,MNG,2002,26.30721092
Mongolia,MNG,2003,26.96310997
Mongolia,MNG,2004,27.61401939
Mongolia,MNG,2005,24.14543915
Mongolia,MNG,2006,29.01923943
Mongolia,MNG,2007,29.03187943
Mongolia,MNG,2008,25.27655029
Mongolia,MNG,2009,24.1683197
Mongolia,MNG,2010,24.51936913
Mongolia,MNG,2011,26.25349045
Mongolia,MNG,2012,27.17567062
Montenegro,MNE,2001,19.50625992
Montenegro,MNE,2002,17.46455956
Montenegro,MNE,2003,16.74286079
Montenegro,MNE,2004,15.76319981
Montenegro,MNE,2005,15.14264011
Montenegro,MNE,2006,14.41339016
Montenegro,MNE,2008,13.03429031
Montenegro,MNE,2009,12.60704994
Montenegro,MNE,2010,13.34274006
Montenegro,MNE,2011,17.56241035
Morocco,MAR,1979,18.75201035
Morocco,MAR,1980,19.51885986
Morocco,MAR,1981,19.57201958
Morocco,MAR,1982,20.09736061
Morocco,MAR,1983,20.27909088
Morocco,MAR,1984,21.47174072
Morocco,MAR,1985,21.76366997
Morocco,MAR,1986,21.33819008
Morocco,MAR,1987,21.00522995
Morocco,MAR,1988,20.59424019
Morocco,MAR,1989,20.76527977
Morocco,MAR,1990,20.54936028
Morocco,MAR,1991,20.41168022
Morocco,MAR,1992,20.58884048
Morocco,MAR,1993,21.36471939
Morocco,MAR,1994,21.64064026
Morocco,MAR,1995,21.79490089
Morocco,MAR,1996,21.2755394
Morocco,MAR,1997,21.0135498
Morocco,MAR,1998,20.6633091
Morocco,MAR,1999,20.08407974
Morocco,MAR,2000,18.25230026
Morocco,MAR,2001,17.88083076
Morocco,MAR,2002,19.45607948
Morocco,MAR,2003,16.93675041
Morocco,MAR,2004,17.36133003
Morocco,MAR,2005,17.32658005
Morocco,MAR,2006,17.44747925
Morocco,MAR,2007,17.47821999
Morocco,MAR,2008,18.17296982
Morocco,MAR,2009,22.04076004
Morocco,MAR,2010,18.63684082
Morocco,MAR,2012,18.14681053
Morocco,MAR,2013,17.90763092
Morocco,MAR,2014,18.73220062
Mozambique,MOZ,1971,34.16128922
Mozambique,MOZ,1972,25.09090996
Mozambique,MOZ,1973,26.71999931
Myanmar,MMR,1999,21.58724976
Myanmar,MMR,2006,16.36890984
Myanmar,MMR,2007,18.66736031
Myanmar,MMR,2008,17.56933022
Myanmar,MMR,2009,18.27840042
Myanmar,MMR,2010,17.32324982
Myanmar,MMR,2014,28.00123024
Namibia,NAM,1992,25.26267052
Namibia,NAM,1999,26.63525009
Nauru,NRU,1985,19.14999962
Nauru,NRU,2000,12.64706039
Nauru,NRU,2001,12.65999985
Nauru,NRU,2002,12.93877983
Nauru,NRU,2003,13.36363983
Nauru,NRU,2004,13
Nauru,NRU,2005,15.92308044
Nauru,NRU,2006,16.07500076
Nauru,NRU,2007,17.15385056
Nauru,NRU,2008,15.78571033
Nauru,NRU,2014,32.82143021
Nepal,NPL,1983,21.17847061
Nepal,NPL,1984,23.00682068
Nepal,NPL,2001,21.88952065
Nepal,NPL,2002,20.33955956
Nepal,NPL,2003,20.33880043
Nepal,NPL,2004,21.11009979
Nepal,NPL,2005,42.1003685
Nepal,NPL,2007,42.09917068
Nepal,NPL,2008,41.28741837
Nepal,NPL,2009,38.20214081
Nepal,NPL,2010,24.89102936
Nepal,NPL,2011,24.85463905
Nepal,NPL,2012,23.43247986
Nepal,NPL,2013,23.11051941
Nepal,NPL,2014,22.68401909
Nepal,NPL,2015,22.04845047
Netherlands,NLD,1971,30.82185936
Netherlands,NLD,1972,29.87327957
Netherlands,NLD,1973,29.54177094
Netherlands,NLD,1974,28.97159958
Netherlands,NLD,1975,27.68914986
Netherlands,NLD,1976,25.2317009
Netherlands,NLD,1977,23.76630974
Netherlands,NLD,1978,22.3015995
Netherlands,NLD,1979,21.01156044
Netherlands,NLD,1980,19.50226021
Netherlands,NLD,1981,18.31653023
Netherlands,NLD,1982,17.74148941
Netherlands,NLD,1983,17.61112976
Netherlands,NLD,1984,17.81144905
Netherlands,NLD,1985,17.77242088
Netherlands,NLD,1986,16.76140976
Netherlands,NLD,1987,17.05920982
Netherlands,NLD,1988,17.0417099
Netherlands,NLD,1989,17.3062191
Netherlands,NLD,1990,17.36376953
Netherlands,NLD,1991,17.16922951
Netherlands,NLD,1992,16.55864906
Netherlands,NLD,1993,16.23229027
Netherlands,NLD,1994,15.00397968
Netherlands,NLD,2011,15.30897045
Netherlands,NLD,2012,14.84008026
Netherlands,NLD,2013,15.44235992
Netherlands,NLD,2014,15.49555969
New Zealand,NZL,1970,39.31502151
New Zealand,NZL,1971,38.21855927
New Zealand,NZL,1972,39.68981171
New Zealand,NZL,1973,38.77883148
New Zealand,NZL,1974,40.66173172
New Zealand,NZL,1999,14.78197956
New Zealand,NZL,2000,13.52143002
New Zealand,NZL,2002,11.27999973
New Zealand,NZL,2003,13.22889042
New Zealand,NZL,2004,14.18430996
New Zealand,NZL,2005,14.60274029
New Zealand,NZL,2006,14.28028965
New Zealand,NZL,2007,13.53024006
New Zealand,NZL,2008,11.86108017
New Zealand,NZL,2009,12.24925995
New Zealand,NZL,2010,11.31383991
New Zealand,NZL,2011,11.01404953
New Zealand,NZL,2012,10.6869297
New Zealand,NZL,2014,8.937740326
Nicaragua,NIC,1980,33.03462982
Nicaragua,NIC,1982,31.79372978
Nicaragua,NIC,1983,35.32606125
Nicaragua,NIC,1984,35.91756058
Nicaragua,NIC,1985,31.66111946
Nicaragua,NIC,1986,32.19564819
Nicaragua,NIC,1987,31.22860909
Nicaragua,NIC,1988,32.75683975
Nicaragua,NIC,1989,30.40562057
Nicaragua,NIC,1990,33.38668823
Nicaragua,NIC,1991,33.08771133
Nicaragua,NIC,1992,31.74452972
Nicaragua,NIC,1993,31.71570969
Nicaragua,NIC,1994,28.50190926
Nicaragua,NIC,1996,31.46295929
Nicaragua,NIC,1997,29.42428017
Nicaragua,NIC,1998,31
Nicaragua,NIC,1999,25.82250977
Nicaragua,NIC,2000,25.97043037
Nicaragua,NIC,2001,25.32720947
Nicaragua,NIC,2002,24.82299042
Nicaragua,NIC,2003,21.96162987
Nicaragua,NIC,2004,21.96278
Nicaragua,NIC,2005,25.33159065
Nicaragua,NIC,2006,24.59583092
Nicaragua,NIC,2007,22.17097092
Nicaragua,NIC,2008,19.98994064
Nicaragua,NIC,2010,21.19370079
Niger,NER,1973,49
Niger,NER,1974,43.38888931
Niger,NER,1975,40.52632141
Niger,NER,1976,46
Niger,NER,1977,49.56000137
Niger,NER,1978,34.62791061
Niger,NER,1979,39.78570938
Niger,NER,1980,27.41463089
Niger,NER,1981,30.12940979
Niger,NER,1982,33.08536911
Niger,NER,1983,33.28234863
Niger,NER,1984,32.12245178
Niger,NER,1985,34.96295929
Niger,NER,1986,34.6086998
Niger,NER,1987,25.88525009
Niger,NER,1989,36.64393997
Niger,NER,1990,39.84838104
Niger,NER,1991,36.89590073
Niger,NER,1992,41.58359909
Niger,NER,1993,34.33243179
Niger,NER,1995,24.84749985
Niger,NER,1996,22.06954002
Niger,NER,1997,23.85202026
Niger,NER,1998,23.81377029
Niger,NER,1999,20.79855919
Niger,NER,2000,18.17543983
Niger,NER,2001,21.28027916
Niger,NER,2002,25.6299305
Niger,NER,2003,25.23977089
Niger,NER,2004,24.21513939
Niger,NER,2005,23.35757065
Niger,NER,2006,25.53837967
Niger,NER,2007,23.40048981
Niger,NER,2008,30.04199982
Niger,NER,2009,30.68814087
Niger,NER,2010,33.92380905
Niger,NER,2011,32.4289093
Niger,NER,2012,31.60499001
Niger,NER,2013,30.67750931
Niger,NER,2014,28.19318962
Nigeria,NGA,2008,28.90914917
Norway,NOR,1989,3.880500078
Norway,NOR,1990,3.877160072
Norway,NOR,1991,3.882590055
Norway,NOR,1992,4.492760181
Norway,NOR,1993,4.636499882
Norway,NOR,1997,7.221399784
Norway,NOR,1998,6.211830139
Oman,OMN,1974,18
Oman,OMN,1975,21
Oman,OMN,1976,40
Oman,OMN,1981,36
Oman,OMN,1982,24.07143021
Oman,OMN,1983,27.03125
Oman,OMN,1984,23.56756973
Oman,OMN,1985,20.28395081
Oman,OMN,1986,23.45070076
Oman,OMN,1987,21.54236984
Oman,OMN,1988,21.4881897
Oman,OMN,1989,22.02985001
Oman,OMN,1990,21.94244957
Oman,OMN,1991,20.34254074
Oman,OMN,1992,20.70097923
Oman,OMN,1993,19.88788986
Oman,OMN,1994,19.86554909
Oman,OMN,1995,18.69643021
Oman,OMN,1996,19.64551926
Oman,OMN,1997,19.03244972
Oman,OMN,1998,20.14121056
Oman,OMN,2009,19.43280029
Oman,OMN,2013,25.68041992
Oman,OMN,2014,27.24566078
Palau,PLW,2000,9.875
Palau,PLW,2014,17.86207008
Palestine,PSE,1995,30.41205978
Palestine,PSE,1996,30.77191925
Palestine,PSE,1997,29.08456039
Palestine,PSE,1999,28.60378075
Palestine,PSE,2000,22.0204792
Palestine,PSE,2001,20.01358032
Palestine,PSE,2002,20.00782013
Palestine,PSE,2003,25.42070961
Palestine,PSE,2004,26.94742966
Palestine,PSE,2005,25.52514076
Palestine,PSE,2006,25.93880081
Palestine,PSE,2007,19.15934944
Palestine,PSE,2008,19.69368935
Palestine,PSE,2009,19.41000938
Palestine,PSE,2010,19.48938942
Palestine,PSE,2011,18.81388092
Palestine,PSE,2012,18.32456017
Palestine,PSE,2013,17.87314034
Palestine,PSE,2014,19.33839035
Panama,PAN,1970,30.22270966
Panama,PAN,1971,24.80511093
Panama,PAN,1972,23.9870491
Panama,PAN,1973,27.25798035
Panama,PAN,1974,26.57476997
Panama,PAN,1975,27.1291008
Panama,PAN,1976,29.33177948
Panama,PAN,1977,28.64565086
Panama,PAN,1978,24.11981964
Panama,PAN,1979,27.22595024
Panama,PAN,1980,28.11783028
Panama,PAN,1981,26.57579041
Panama,PAN,1982,25.52380943
Panama,PAN,1983,25.4360199
Panama,PAN,1984,24.7717495
Panama,PAN,1985,24.53256035
Panama,PAN,1986,24.22431946
Panama,PAN,1987,23.30558014
Panama,PAN,1988,23.23991966
Panama,PAN,1989,23.40833092
Panama,PAN,1990,21.74027061
Panama,PAN,1991,22.11741066
Panama,PAN,1992,22.89806938
Panama,PAN,1993,23.04533958
Panama,PAN,1994,22.31134987
Panama,PAN,1995,21.99152946
Panama,PAN,1996,22.7695694
Panama,PAN,1999,19.15361023
Panama,PAN,2000,19.24139023
Panama,PAN,2001,18.73311996
Panama,PAN,2002,20.46125984
Panama,PAN,2004,17.5513401
Panama,PAN,2005,19.83345032
Panama,PAN,2006,19.11956978
Panama,PAN,2007,18.37894058
Panama,PAN,2008,17.86039925
Panama,PAN,2009,17.94992065
Panama,PAN,2010,17.32740974
Panama,PAN,2011,18.74087906
Panama,PAN,2012,17.49000931
Panama,PAN,2013,18.62822914
Paraguay,PRY,1970,29.43190956
Paraguay,PRY,1992,18.45986938
Paraguay,PRY,1993,18.45779037
Paraguay,PRY,1994,21.11606026
Paraguay,PRY,1996,23.32593918
Paraguay,PRY,2002,25.61553001
Paraguay,PRY,2003,25.9872303
Paraguay,PRY,2004,25.98535919
Paraguay,PRY,2010,24.08645058
Peru,PER,1970,36.86408997
Peru,PER,1971,40.20145035
Peru,PER,1972,36.33755875
Peru,PER,1973,34.96495056
Peru,PER,1974,33.1520195
Peru,PER,1975,38.58510971
Peru,PER,1976,38.15591812
Peru,PER,1977,36.45235825
Peru,PER,1979,34.22583008
Peru,PER,1980,33.66302872
Peru,PER,1981,32.3229599
Peru,PER,1982,34.60921097
Peru,PER,1983,31.0884304
Peru,PER,1985,30.58888054
Peru,PER,1986,30.68911934
Peru,PER,1987,28.84975052
Peru,PER,1988,28.02409935
Peru,PER,1989,27.3707695
Peru,PER,1990,24.63114929
Peru,PER,1991,24.84802055
Peru,PER,1992,24.69883919
Peru,PER,1993,28.67781067
Peru,PER,1994,21.94724083
Peru,PER,1995,23.05377007
Peru,PER,1996,22.74263954
Peru,PER,1997,22.39800072
Peru,PER,1998,29.4728508
Peru,PER,1999,38.78395844
Peru,PER,2000,36.29019928
Peru,PER,2001,38.08876038
Peru,PER,2002,26.75172997
Peru,PER,2003,25.06755066
Peru,PER,2004,24.60625076
Peru,PER,2005,24.73564911
Peru,PER,2006,22.79299927
Peru,PER,2007,20.40715027
Peru,PER,2008,19.59268951
Peru,PER,2009,19.9382
Peru,PER,2010,20.00387001
Peru,PER,2011,17.73656082
Peru,PER,2012,17.85078049
Philippines,PHL,1971,34.57133102
Philippines,PHL,1972,33.68244934
Philippines,PHL,1982,43.23168945
Philippines,PHL,1983,42.29809189
Philippines,PHL,1984,40.00131989
Philippines,PHL,1986,40.90896988
Philippines,PHL,1987,40.73307037
Philippines,PHL,1988,38.75038147
Philippines,PHL,1989,41.20386124
Philippines,PHL,1991,40.81241989
Philippines,PHL,1992,38.97391891
Philippines,PHL,1993,43.23443985
Philippines,PHL,1994,42.87582016
Philippines,PHL,1998,34.69129181
Philippines,PHL,1999,32.87073898
Philippines,PHL,2001,30.09903908
Philippines,PHL,2002,30.00056076
Philippines,PHL,2003,31.86697006
Philippines,PHL,2004,31.37394905
Philippines,PHL,2005,33.58470917
Philippines,PHL,2006,32.87067032
Philippines,PHL,2010,34.65493011
Poland,POL,1971,19.7045002
Poland,POL,1972,19.48533058
Poland,POL,1975,26.51605034
Poland,POL,1976,24.86750031
Poland,POL,1977,24.22517967
Poland,POL,1978,23.89035034
Poland,POL,1979,24.17733002
Poland,POL,1980,24.1157608
Poland,POL,1981,23.37655067
Poland,POL,1982,20.49073029
Poland,POL,1983,18.65687943
Poland,POL,1984,17.2496109
Poland,POL,1985,17.3583107
Poland,POL,1986,17.41592026
Poland,POL,1987,17.8307991
Poland,POL,1988,17.0725193
Poland,POL,1989,16.33143044
Poland,POL,1990,14.62755013
Poland,POL,1991,13.64396
Poland,POL,1992,13.64033985
Poland,POL,1993,14.33090973
Poland,POL,1994,14.16306973
Poland,POL,1995,13.22694969
Poland,POL,1996,13.26021957
Poland,POL,1997,13.31431961
Poland,POL,1998,13.16763973
Poland,POL,2000,12.43360996
Poland,POL,2001,12.00580025
Poland,POL,2003,15.59585953
Poland,POL,2005,17.11211967
Poland,POL,2006,17.18416023
Poland,POL,2007,17.56221008
Poland,POL,2008,17.09273911
Poland,POL,2009,16.92127991
Poland,POL,2010,16.97089005
Poland,POL,2011,14.68572044
Poland,POL,2012,15.07155037
Poland,POL,2013,14.99330997
Portugal,PRT,1971,24.76156044
Portugal,PRT,1972,24.62055016
Portugal,PRT,1973,25.28532982
Portugal,PRT,1974,24.64307022
Portugal,PRT,1975,23.21858025
Portugal,PRT,1976,23.55858994
Portugal,PRT,1977,21.26048088
Portugal,PRT,1978,19.96269035
Portugal,PRT,1979,18.61193085
Portugal,PRT,1980,19.28797913
Portugal,PRT,1981,19.84902
Portugal,PRT,1982,20.33502007
Portugal,PRT,1983,19.07169914
Portugal,PRT,1984,19.51630974
Portugal,PRT,1985,18.39711952
Portugal,PRT,1986,19.98892021
Portugal,PRT,1987,26.96504974
Portugal,PRT,1988,25.56027985
Portugal,PRT,1990,18.04747009
Portugal,PRT,1991,18.70619011
Portugal,PRT,1994,18.9592495
Portugal,PRT,2000,16.49341965
Portugal,PRT,2001,16.98883057
Portugal,PRT,2002,16.87322998
Portugal,PRT,2003,17.43372917
Portugal,PRT,2004,17.52832985
Portugal,PRT,2005,15.40670967
Portugal,PRT,2006,14.9972496
Portugal,PRT,2007,15.89776039
Portugal,PRT,2008,15.6609602
Portugal,PRT,2009,15.73709011
Portugal,PRT,2010,15.65153027
Portugal,PRT,2011,15.77947044
Portugal,PRT,2012,16.13467979
Portugal,PRT,2013,16.32881927
Portugal,PRT,2014,17.05417061
Puerto Rico,PRI,2010,12.83481979
Puerto Rico,PRI,2011,15.79331017
Puerto Rico,PRI,2012,16.86329079
Puerto Rico,PRI,2013,24.92609024
Qatar,QAT,1971,14.59574032
Qatar,QAT,1972,23.87804985
Qatar,QAT,1973,19.14814949
Qatar,QAT,1974,14.23287964
Qatar,QAT,1975,30.89999962
Qatar,QAT,1976,37.73683929
Qatar,QAT,1977,23.84090996
Qatar,QAT,1978,26.51515007
Qatar,QAT,1979,27
Qatar,QAT,1982,21.71710968
Qatar,QAT,1983,24.25954056
Qatar,QAT,1984,23.11038971
Qatar,QAT,1985,22.32902908
Qatar,QAT,1986,19.67206001
Qatar,QAT,1987,29.07595062
Qatar,QAT,1988,18.81818008
Qatar,QAT,1989,17.74073982
Qatar,QAT,1990,17.05307007
Qatar,QAT,1991,18.22299957
Qatar,QAT,1992,15.92156982
Qatar,QAT,1993,16.96838951
Qatar,QAT,1994,22.97958946
Qatar,QAT,1995,22.47019958
Qatar,QAT,1996,21.8629303
Qatar,QAT,1999,20.62434959
Qatar,QAT,2000,20.6308403
Qatar,QAT,2001,17.23748016
Qatar,QAT,2002,16.52350998
Qatar,QAT,2003,16.05241013
Qatar,QAT,2004,15.16386986
Qatar,QAT,2005,16.54599953
Qatar,QAT,2006,17.88661957
Qatar,QAT,2007,17.00683975
Qatar,QAT,2008,16.57175064
Qatar,QAT,2010,15.28236008
Qatar,QAT,2011,14.65540981
Qatar,QAT,2013,15.4222002
Qatar,QAT,2014,13.92012978
Romania,ROU,1971,23.73294067
Romania,ROU,1972,25.10334969
Romania,ROU,1973,25.47665977
Romania,ROU,1974,25.50433922
Romania,ROU,1975,24.25782013
Romania,ROU,1976,24.04392052
Romania,ROU,1977,23.57155991
Romania,ROU,1978,23.89311981
Romania,ROU,1979,23.79698944
Romania,ROU,1980,24.13941956
Romania,ROU,1981,24.29660988
Romania,ROU,1982,23.89145088
Romania,ROU,1983,25.8220005
Romania,ROU,1984,25.98867989
Romania,ROU,1985,26.09922028
Romania,ROU,1986,25.78401947
Romania,ROU,1987,25.5032196
Romania,ROU,1988,26.45619965
Romania,ROU,1989,26.64064026
Romania,ROU,1990,26.71171951
Romania,ROU,1991,20.32428932
Romania,ROU,1992,20.43252945
Romania,ROU,1993,20.63442993
Romania,ROU,1994,19.09057999
Romania,ROU,1995,19.0281105
Romania,ROU,1996,17.93364906
Romania,ROU,1997,16.83159065
Romania,ROU,1998,17.01465034
Romania,ROU,1999,17.09144974
Romania,ROU,2000,17.30293083
Romania,ROU,2001,17.95949936
Romania,ROU,2002,17.78793907
Romania,ROU,2003,18.35494041
Romania,ROU,2004,18.40998077
Romania,ROU,2005,18.27565002
Romania,ROU,2006,18.13278961
Romania,ROU,2007,17.75028992
Romania,ROU,2008,17.41254997
Romania,ROU,2009,17.06677055
Romania,ROU,2010,17.38225937
Romania,ROU,2011,18.03700066
Romania,ROU,2012,18.01613045
Romania,ROU,2013,16.57049942
Romania,ROU,2014,16.04884911
Russia,RUS,1981,10.71992016
Russia,RUS,1986,9.583459854
Russia,RUS,1989,9.481929779
Russia,RUS,1990,9.410289764
Russia,RUS,1991,9.145449638
Russia,RUS,1992,8.960940361
Russia,RUS,1993,9.844249725
Russia,RUS,2010,8.341
Saint Lucia,LCA,1986,18.37129021
Saint Lucia,LCA,1987,19.41860008
Saint Lucia,LCA,1989,20.9653492
Saint Lucia,LCA,1990,20
